WARNING: --max-time is deprecated, use --time instead
sysbench 1.0.11 (using system LuaJIT 2.1.0-beta3)

Running the test with following options:
Number of threads: 200
Report intermediate results every 3 second(s)
Initializing random number generator from current time

Forcing shutdown in 1801 seconds

Initializing worker threads...

Threads started!

[ 3s ] thds: 200 tps: 109.15 qps: 800.98 (r/w/o: 0.00/516.13/284.85) lat (ms,95%): 2585.31 err/s: 0.00 reconn/s: 0.00
[ 6s ] thds: 200 tps: 57.66 qps: 349.96 (r/w/o: 0.00/234.64/115.32) lat (ms,95%): 5409.26 err/s: 0.00 reconn/s: 0.00
[ 9s ] thds: 200 tps: 64.06 qps: 391.34 (r/w/o: 0.00/263.23/128.11) lat (ms,95%): 6476.48 err/s: 0.00 reconn/s: 0.00
[ 12s ] thds: 200 tps: 47.65 qps: 284.26 (r/w/o: 0.00/188.95/95.31) lat (ms,95%): 6835.96 err/s: 0.00 reconn/s: 0.00
[ 15s ] thds: 200 tps: 53.68 qps: 321.06 (r/w/o: 0.00/213.70/107.35) lat (ms,95%): 9624.59 err/s: 0.00 reconn/s: 0.00
[ 18s ] thds: 200 tps: 38.34 qps: 232.35 (r/w/o: 0.00/155.68/76.67) lat (ms,95%): 8638.96 err/s: 0.00 reconn/s: 0.00
[ 21s ] thds: 200 tps: 49.98 qps: 306.53 (r/w/o: 0.00/206.57/99.95) lat (ms,95%): 9799.46 err/s: 0.00 reconn/s: 0.00
[ 24s ] thds: 200 tps: 35.35 qps: 216.77 (r/w/o: 0.00/146.07/70.70) lat (ms,95%): 13308.98 err/s: 0.00 reconn/s: 0.00
[ 27s ] thds: 200 tps: 41.68 qps: 244.10 (r/w/o: 0.00/160.73/83.37) lat (ms,95%): 11523.48 err/s: 0.00 reconn/s: 0.00
[ 30s ] thds: 200 tps: 45.30 qps: 254.46 (r/w/o: 0.00/163.87/90.59) lat (ms,95%): 11946.04 err/s: 0.00 reconn/s: 0.00
[ 33s ] thds: 200 tps: 62.03 qps: 381.16 (r/w/o: 0.00/257.11/124.05) lat (ms,95%): 10531.32 err/s: 0.00 reconn/s: 0.00
[ 36s ] thds: 200 tps: 60.34 qps: 368.73 (r/w/o: 0.00/248.04/120.69) lat (ms,95%): 10158.80 err/s: 0.00 reconn/s: 0.00
[ 39s ] thds: 200 tps: 65.32 qps: 380.94 (r/w/o: 0.00/250.29/130.65) lat (ms,95%): 6247.39 err/s: 0.00 reconn/s: 0.00
[ 42s ] thds: 200 tps: 49.35 qps: 308.11 (r/w/o: 0.00/209.41/98.70) lat (ms,95%): 8184.67 err/s: 0.00 reconn/s: 0.00
[ 45s ] thds: 200 tps: 66.62 qps: 379.05 (r/w/o: 0.00/245.82/133.23) lat (ms,95%): 7895.16 err/s: 0.00 reconn/s: 0.00
[ 48s ] thds: 200 tps: 38.66 qps: 239.31 (r/w/o: 0.00/161.98/77.33) lat (ms,95%): 7895.16 err/s: 0.00 reconn/s: 0.00
[ 51s ] thds: 200 tps: 57.01 qps: 345.42 (r/w/o: 0.00/231.39/114.03) lat (ms,95%): 7346.49 err/s: 0.00 reconn/s: 0.00
[ 54s ] thds: 200 tps: 58.34 qps: 349.07 (r/w/o: 0.00/232.38/116.69) lat (ms,95%): 7086.63 err/s: 0.00 reconn/s: 0.00
[ 57s ] thds: 200 tps: 53.33 qps: 310.01 (r/w/o: 0.00/203.34/106.67) lat (ms,95%): 7086.63 err/s: 0.00 reconn/s: 0.00
[ 60s ] thds: 200 tps: 33.98 qps: 228.52 (r/w/o: 0.00/160.56/67.96) lat (ms,95%): 8638.96 err/s: 0.00 reconn/s: 0.00
[ 63s ] thds: 200 tps: 41.68 qps: 246.07 (r/w/o: 0.00/162.71/83.36) lat (ms,95%): 8333.38 err/s: 0.00 reconn/s: 0.00
[ 66s ] thds: 200 tps: 25.99 qps: 161.62 (r/w/o: 0.00/109.63/51.98) lat (ms,95%): 9624.59 err/s: 0.00 reconn/s: 0.00
[ 69s ] thds: 200 tps: 39.34 qps: 242.03 (r/w/o: 0.00/163.36/78.68) lat (ms,95%): 12163.09 err/s: 0.00 reconn/s: 0.00
[ 72s ] thds: 200 tps: 39.00 qps: 211.31 (r/w/o: 0.00/133.32/77.99) lat (ms,95%): 10158.80 err/s: 0.00 reconn/s: 0.00
[ 75s ] thds: 200 tps: 34.00 qps: 221.98 (r/w/o: 0.00/153.99/67.99) lat (ms,95%): 8333.38 err/s: 0.00 reconn/s: 0.00
[ 78s ] thds: 200 tps: 57.04 qps: 329.89 (r/w/o: 0.00/215.81/114.08) lat (ms,95%): 11732.86 err/s: 0.00 reconn/s: 0.00
