WARNING: --max-time is deprecated, use --time instead
sysbench 1.0.11 (using system LuaJIT 2.1.0-beta3)

Running the test with following options:
Number of threads: 200
Report intermediate results every 3 second(s)
Initializing random number generator from current time

Forcing shutdown in 1801 seconds

Initializing worker threads...

Threads started!

[ 3s ] thds: 200 tps: 100.88 qps: 763.73 (r/w/o: 0.00/495.39/268.34) lat (ms,95%): 2320.55 err/s: 0.00 reconn/s: 0.00
[ 6s ] thds: 200 tps: 65.35 qps: 394.46 (r/w/o: 0.00/263.75/130.71) lat (ms,95%): 4855.31 err/s: 0.00 reconn/s: 0.00
[ 9s ] thds: 200 tps: 58.67 qps: 347.00 (r/w/o: 0.00/229.67/117.33) lat (ms,95%): 8484.79 err/s: 0.00 reconn/s: 0.00
[ 12s ] thds: 200 tps: 51.01 qps: 309.40 (r/w/o: 0.00/207.38/102.02) lat (ms,95%): 9284.15 err/s: 0.00 reconn/s: 0.00
[ 15s ] thds: 200 tps: 44.33 qps: 267.30 (r/w/o: 0.00/178.64/88.66) lat (ms,95%): 9284.15 err/s: 0.00 reconn/s: 0.00
[ 18s ] thds: 200 tps: 39.68 qps: 255.73 (r/w/o: 0.00/176.38/79.35) lat (ms,95%): 9118.47 err/s: 0.00 reconn/s: 0.00
[ 21s ] thds: 200 tps: 52.98 qps: 291.23 (r/w/o: 0.00/185.27/105.96) lat (ms,95%): 9977.52 err/s: 0.00 reconn/s: 0.00
[ 24s ] thds: 200 tps: 41.67 qps: 255.69 (r/w/o: 0.00/172.35/83.34) lat (ms,95%): 12163.09 err/s: 0.00 reconn/s: 0.00
[ 27s ] thds: 200 tps: 38.66 qps: 231.64 (r/w/o: 0.00/154.31/77.32) lat (ms,95%): 9799.46 err/s: 0.00 reconn/s: 0.00
[ 30s ] thds: 200 tps: 54.02 qps: 304.10 (r/w/o: 0.00/196.06/108.03) lat (ms,95%): 9118.47 err/s: 0.00 reconn/s: 0.00
[ 33s ] thds: 200 tps: 22.33 qps: 162.65 (r/w/o: 0.00/117.99/44.66) lat (ms,95%): 12838.21 err/s: 0.00 reconn/s: 0.00
[ 36s ] thds: 200 tps: 30.99 qps: 173.63 (r/w/o: 0.00/111.65/61.99) lat (ms,95%): 10158.80 err/s: 0.00 reconn/s: 0.00
[ 39s ] thds: 200 tps: 43.33 qps: 247.33 (r/w/o: 0.00/160.66/86.66) lat (ms,95%): 15371.13 err/s: 0.00 reconn/s: 0.00
[ 42s ] thds: 200 tps: 22.34 qps: 153.71 (r/w/o: 0.00/109.03/44.68) lat (ms,95%): 13797.01 err/s: 0.00 reconn/s: 0.00
[ 45s ] thds: 200 tps: 24.66 qps: 144.63 (r/w/o: 0.00/95.31/49.32) lat (ms,95%): 14827.42 err/s: 0.00 reconn/s: 0.00
[ 48s ] thds: 200 tps: 49.67 qps: 291.34 (r/w/o: 0.00/192.01/99.34) lat (ms,95%): 17124.84 err/s: 0.00 reconn/s: 0.00
[ 51s ] thds: 200 tps: 40.33 qps: 247.68 (r/w/o: 0.00/167.01/80.67) lat (ms,95%): 14562.82 err/s: 0.00 reconn/s: 0.00
[ 54s ] thds: 200 tps: 40.34 qps: 239.39 (r/w/o: 0.00/158.71/80.69) lat (ms,95%): 9624.59 err/s: 0.00 reconn/s: 0.00
[ 57s ] thds: 200 tps: 41.32 qps: 261.61 (r/w/o: 0.00/178.96/82.65) lat (ms,95%): 11115.87 err/s: 0.00 reconn/s: 0.00
[ 60s ] thds: 200 tps: 48.33 qps: 273.98 (r/w/o: 0.00/177.32/96.66) lat (ms,95%): 9799.46 err/s: 0.00 reconn/s: 0.00
[ 63s ] thds: 200 tps: 39.67 qps: 238.33 (r/w/o: 0.00/159.00/79.33) lat (ms,95%): 8955.74 err/s: 0.00 reconn/s: 0.00
[ 66s ] thds: 200 tps: 50.67 qps: 303.33 (r/w/o: 0.00/202.00/101.33) lat (ms,95%): 10343.39 err/s: 0.00 reconn/s: 0.00
[ 69s ] thds: 200 tps: 27.33 qps: 184.00 (r/w/o: 0.00/129.33/54.67) lat (ms,95%): 9452.83 err/s: 0.00 reconn/s: 0.00
[ 72s ] thds: 200 tps: 42.33 qps: 233.33 (r/w/o: 0.00/148.67/84.67) lat (ms,95%): 23680.40 err/s: 0.00 reconn/s: 0.00
[ 75s ] thds: 200 tps: 24.67 qps: 130.00 (r/w/o: 0.00/80.66/49.33) lat (ms,95%): 12609.11 err/s: 0.00 reconn/s: 0.00
[ 78s ] thds: 200 tps: 54.67 qps: 373.68 (r/w/o: 0.00/264.35/109.34) lat (ms,95%): 24110.66 err/s: 0.00 reconn/s: 0.00
