WARNING: --max-time is deprecated, use --time instead
sysbench 1.0.11 (using system LuaJIT 2.1.0-beta3)

Running the test with following options:
Number of threads: 200
Report intermediate results every 3 second(s)
Initializing random number generator from current time

Forcing shutdown in 1801 seconds

Initializing worker threads...

Threads started!

[ 3s ] thds: 200 tps: 43.61 qps: 394.16 (r/w/o: 0.00/240.36/153.80) lat (ms,95%): 2082.91 err/s: 0.00 reconn/s: 0.00
[ 6s ] thds: 200 tps: 26.01 qps: 189.77 (r/w/o: 0.00/137.74/52.03) lat (ms,95%): 5409.26 err/s: 0.00 reconn/s: 0.00
[ 9s ] thds: 200 tps: 45.66 qps: 279.28 (r/w/o: 0.00/187.97/91.32) lat (ms,95%): 8038.61 err/s: 0.00 reconn/s: 0.00
[ 12s ] thds: 200 tps: 40.33 qps: 231.00 (r/w/o: 0.00/150.34/80.67) lat (ms,95%): 9799.46 err/s: 0.00 reconn/s: 0.00
[ 15s ] thds: 200 tps: 34.67 qps: 208.00 (r/w/o: 0.00/138.67/69.33) lat (ms,95%): 12384.09 err/s: 0.00 reconn/s: 0.00
[ 18s ] thds: 200 tps: 36.00 qps: 226.67 (r/w/o: 0.00/154.67/72.00) lat (ms,95%): 15650.42 err/s: 0.00 reconn/s: 0.00
[ 21s ] thds: 200 tps: 44.68 qps: 255.07 (r/w/o: 0.00/165.71/89.36) lat (ms,95%): 13071.47 err/s: 0.00 reconn/s: 0.00
[ 24s ] thds: 200 tps: 43.32 qps: 261.26 (r/w/o: 0.00/174.62/86.64) lat (ms,95%): 9624.59 err/s: 0.00 reconn/s: 0.00
[ 27s ] thds: 200 tps: 32.68 qps: 207.41 (r/w/o: 0.00/142.05/65.36) lat (ms,95%): 9799.46 err/s: 0.00 reconn/s: 0.00
[ 30s ] thds: 200 tps: 44.98 qps: 268.24 (r/w/o: 0.00/178.27/89.97) lat (ms,95%): 9624.59 err/s: 0.00 reconn/s: 0.00
[ 33s ] thds: 200 tps: 29.67 qps: 178.00 (r/w/o: 0.00/118.66/59.33) lat (ms,95%): 16519.10 err/s: 0.00 reconn/s: 0.00
[ 36s ] thds: 200 tps: 30.99 qps: 167.96 (r/w/o: 0.00/105.98/61.99) lat (ms,95%): 14302.94 err/s: 0.00 reconn/s: 0.00
[ 39s ] thds: 200 tps: 26.34 qps: 161.37 (r/w/o: 0.00/108.69/52.68) lat (ms,95%): 24548.75 err/s: 0.00 reconn/s: 0.00
[ 42s ] thds: 200 tps: 23.33 qps: 140.67 (r/w/o: 0.00/94.00/46.67) lat (ms,95%): 18738.17 err/s: 0.00 reconn/s: 0.00
[ 45s ] thds: 200 tps: 25.00 qps: 158.00 (r/w/o: 0.00/108.00/50.00) lat (ms,95%): 13308.98 err/s: 0.00 reconn/s: 0.00
[ 48s ] thds: 200 tps: 30.00 qps: 182.67 (r/w/o: 0.00/122.67/60.00) lat (ms,95%): 13550.80 err/s: 0.00 reconn/s: 0.00
[ 51s ] thds: 200 tps: 22.00 qps: 124.00 (r/w/o: 0.00/80.00/44.00) lat (ms,95%): 24110.66 err/s: 0.00 reconn/s: 0.00
[ 54s ] thds: 200 tps: 22.67 qps: 147.00 (r/w/o: 0.00/101.67/45.33) lat (ms,95%): 19425.29 err/s: 0.00 reconn/s: 0.00
[ 57s ] thds: 200 tps: 27.33 qps: 162.00 (r/w/o: 0.00/107.33/54.67) lat (ms,95%): 14562.82 err/s: 0.00 reconn/s: 0.00
[ 60s ] thds: 200 tps: 46.67 qps: 256.33 (r/w/o: 0.00/163.00/93.33) lat (ms,95%): 13797.01 err/s: 0.00 reconn/s: 0.00
[ 63s ] thds: 200 tps: 21.67 qps: 139.33 (r/w/o: 0.00/96.00/43.33) lat (ms,95%): 13308.98 err/s: 0.00 reconn/s: 0.00
[ 66s ] thds: 200 tps: 23.00 qps: 155.34 (r/w/o: 0.00/109.34/46.00) lat (ms,95%): 13550.80 err/s: 0.00 reconn/s: 0.00
[ 69s ] thds: 200 tps: 26.33 qps: 153.33 (r/w/o: 0.00/100.66/52.66) lat (ms,95%): 12838.21 err/s: 0.00 reconn/s: 0.00
[ 72s ] thds: 200 tps: 25.67 qps: 145.67 (r/w/o: 0.00/94.34/51.33) lat (ms,95%): 12838.21 err/s: 0.00 reconn/s: 0.00
[ 75s ] thds: 200 tps: 25.66 qps: 166.31 (r/w/o: 0.00/114.98/51.33) lat (ms,95%): 14562.82 err/s: 0.00 reconn/s: 0.00
[ 78s ] thds: 200 tps: 27.00 qps: 158.69 (r/w/o: 0.00/104.68/54.01) lat (ms,95%): 16519.10 err/s: 0.00 reconn/s: 0.00
